,Unnamed: 0.1,Unnamed: 0,image_id,generator,number,female,male,age_group_a,age_group_b,age_group_c,json_response
665,665,665,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-90.jpg,prompthero,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.73990631103516, 'left': 361, 'top': 54, 'width': 32, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 86.25367736816406}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.97766876220703, 'left': 230, 'top': 70, 'width': 34, 'height': 42, 'gender': {'gender': 'Male', 'confidence': 71.71501922607422}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.90327453613281, 'left': 177, 'top': 58, 'width': 32, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.97599029541016}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-06-28T19:49:31.919381', 'order': 1687981771}}"
666,666,666,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-49.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.73200225830078, 'left': 111, 'top': 72, 'width': 31, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.70987701416016}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.93883514404297, 'left': 340, 'top': 75, 'width': 28, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 99.98179626464844}, 'age': {'minimum': 16, 'maximum': 24}}], 'date': '2023-06-28T19:49:33.105515', 'order': 1687981773}}"
667,667,667,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-31.jpg,prompthero,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.57505798339844, 'left': 293, 'top': 61, 'width': 35, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 99.98919677734375}, 'age': {'minimum': 2, 'maximum': 10}}, {'confidence': 99.5860366821289, 'left': 201, 'top': 246, 'width': 22, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 99.94622802734375}, 'age': {'minimum': 13, 'maximum': 21}}], 'date': '2023-06-28T19:49:34.079412', 'order': 1687981774}}"
668,668,668,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-89.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.5888671875, 'left': 335, 'top': 67, 'width': 25, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 59.4407844543457}, 'age': {'minimum': 34, 'maximum': 42}}, {'confidence': 99.86827850341797, 'left': 150, 'top': 64, 'width': 27, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 99.9725341796875}, 'age': {'minimum': 25, 'maximum': 35}}], 'date': '2023-06-28T19:49:35.226714', 'order': 1687981775}}"
669,669,669,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-37.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.93344116210938, 'left': 310, 'top': 82, 'width': 38, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 50.592803955078125}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.7839584350586, 'left': 152, 'top': 142, 'width': 27, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 97.0946273803711}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-06-28T19:49:36.237162', 'order': 1687981776}}"
670,670,670,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-12.jpg,prompthero,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.91291046142578, 'left': 290, 'top': 110, 'width': 33, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 54.04617691040039}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.64143371582031, 'left': 105, 'top': 210, 'width': 28, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 99.96939086914062}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.76461791992188, 'left': 441, 'top': 132, 'width': 22, 'height': 34, 'gender': {'gender': 'Female', 'confidence': 98.77008056640625}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-06-28T19:49:37.268107', 'order': 1687981777}}"
671,671,671,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-39.jpg,prompthero,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9241943359375, 'left': 347, 'top': 146, 'width': 34, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 97.37748718261719}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:49:38.226083', 'order': 1687981778}}"
672,672,672,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-36.jpg,prompthero,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.68755340576172, 'left': 349, 'top': 178, 'width': 40, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 89.85261535644531}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.96693420410156, 'left': 232, 'top': 43, 'width': 37, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 85.66123962402344}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.97142028808594, 'left': 84, 'top': 130, 'width': 30, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 99.66033935546875}, 'age': {'minimum': 23, 'maximum': 31}}], 'date': '2023-06-28T19:49:39.142237', 'order': 1687981779}}"
673,673,673,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-47.jpg,prompthero,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.99177551269531, 'left': 210, 'top': 124, 'width': 94, 'height': 96, 'gender': {'gender': 'Female', 'confidence': 99.99793243408203}, 'age': {'minimum': 13, 'maximum': 21}}], 'date': '2023-06-28T19:49:40.100978', 'order': 1687981780}}"
674,674,674,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-7.jpg,prompthero,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.92646789550781, 'left': 292, 'top': 82, 'width': 24, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 99.69530487060547}, 'age': {'minimum': 6, 'maximum': 12}}, {'confidence': 99.8708724975586, 'left': 165, 'top': 160, 'width': 25, 'height': 35, 'gender': {'gender': 'Female', 'confidence': 99.97967529296875}, 'age': {'minimum': 40, 'maximum': 48}}], 'date': '2023-06-28T19:49:41.104835', 'order': 1687981781}}"
675,675,675,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-66.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.25067901611328, 'left': 382, 'top': 100, 'width': 24, 'height': 40, 'gender': {'gender': 'Female', 'confidence': 99.26565551757812}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 92.64964294433594, 'left': 177, 'top': 99, 'width': 23, 'height': 32, 'gender': {'gender': 'Female', 'confidence': 74.85930633544922}, 'age': {'minimum': 26, 'maximum': 36}}], 'date': '2023-06-28T19:49:42.242469', 'order': 1687981782}}"
676,676,676,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-69.jpg,prompthero,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.9516830444336, 'left': 338, 'top': 51, 'width': 26, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 83.30467224121094}, 'age': {'minimum': 10, 'maximum': 18}}, {'confidence': 99.71546936035156, 'left': 135, 'top': 89, 'width': 27, 'height': 37, 'gender': {'gender': 'Female', 'confidence': 84.20805358886719}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 98.84646606445312, 'left': 224, 'top': 251, 'width': 24, 'height': 31, 'gender': {'gender': 'Female', 'confidence': 79.66382598876953}, 'age': {'minimum': 22, 'maximum': 30}}], 'date': '2023-06-28T19:49:43.334386', 'order': 1687981783}}"
677,677,677,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-32.jpg,prompthero,2,1,1,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 96.34303283691406, 'left': 307, 'top': 98, 'width': 27, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 94.23481750488281}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 93.3205795288086, 'left': 169, 'top': 74, 'width': 25, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 97.72836303710938}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:49:44.333119', 'order': 1687981784}}"
678,678,678,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-72.jpg,prompthero,2,1,1,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95743560791016, 'left': 188, 'top': 155, 'width': 42, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 99.66072845458984}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.90361022949219, 'left': 328, 'top': 257, 'width': 28, 'height': 46, 'gender': {'gender': 'Male', 'confidence': 86.64131927490234}, 'age': {'minimum': 6, 'maximum': 14}}], 'date': '2023-06-28T19:49:45.372766', 'order': 1687981785}}"
679,679,679,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-67.jpg,prompthero,3,3,0,1,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.98058319091797, 'left': 261, 'top': 132, 'width': 24, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 99.99189758300781}, 'age': {'minimum': 23, 'maximum': 31}}, {'confidence': 99.74298858642578, 'left': 354, 'top': 175, 'width': 24, 'height': 35, 'gender': {'gender': 'Female', 'confidence': 99.84920501708984}, 'age': {'minimum': 2, 'maximum': 8}}, {'confidence': 99.89200592041016, 'left': 108, 'top': 100, 'width': 24, 'height': 30, 'gender': {'gender': 'Female', 'confidence': 99.93709564208984}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-06-28T19:49:46.436293', 'order': 1687981786}}"
680,680,680,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-50.jpg,prompthero,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.48050689697266, 'left': 318, 'top': 58, 'width': 39, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 99.92753601074219}, 'age': {'minimum': 16, 'maximum': 22}}, {'confidence': 99.86421203613281, 'left': 172, 'top': 116, 'width': 25, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 85.41252899169922}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 97.11649322509766, 'left': 225, 'top': 228, 'width': 22, 'height': 26, 'gender': {'gender': 'Female', 'confidence': 91.79264831542969}, 'age': {'minimum': 16, 'maximum': 24}}], 'date': '2023-06-28T19:49:47.568886', 'order': 1687981787}}"
681,681,681,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-25.jpg,prompthero,1,1,0,0,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.95130157470703, 'left': 331, 'top': 0, 'width': 33, 'height': 51, 'gender': {'gender': 'Female', 'confidence': 99.92410278320312}, 'age': {'minimum': 20, 'maximum': 28}}], 'date': '2023-06-28T19:49:48.458861', 'order': 1687981788}}"
682,682,682,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-14.jpg,prompthero,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 97.58966064453125, 'left': 338, 'top': 26, 'width': 33, 'height': 53, 'gender': {'gender': 'Male', 'confidence': 99.87049865722656}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 99.9278335571289, 'left': 127, 'top': 66, 'width': 37, 'height': 47, 'gender': {'gender': 'Female', 'confidence': 99.5810546875}, 'age': {'minimum': 24, 'maximum': 34}}, {'confidence': 98.83224487304688, 'left': 264, 'top': 252, 'width': 32, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 99.98465728759766}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-06-28T19:49:49.628166', 'order': 1687981789}}"
683,683,683,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-91.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.85608673095703, 'left': 128, 'top': 19, 'width': 37, 'height': 59, 'gender': {'gender': 'Female', 'confidence': 99.91080474853516}, 'age': {'minimum': 25, 'maximum': 35}}, {'confidence': 99.97820281982422, 'left': 307, 'top': 38, 'width': 41, 'height': 52, 'gender': {'gender': 'Female', 'confidence': 90.05403900146484}, 'age': {'minimum': 24, 'maximum': 34}}], 'date': '2023-06-28T19:49:50.633073', 'order': 1687981790}}"
684,684,684,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-94.jpg,prompthero,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.89656066894531, 'left': 159, 'top': 6, 'width': 36, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 99.97107696533203}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.51631927490234, 'left': 301, 'top': 20, 'width': 33, 'height': 50, 'gender': {'gender': 'Female', 'confidence': 99.9043197631836}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 99.97850036621094, 'left': 405, 'top': 365, 'width': 29, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 99.72319793701172}, 'age': {'minimum': 27, 'maximum': 37}}], 'date': '2023-06-28T19:49:51.720673', 'order': 1687981791}}"
685,685,685,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-61.jpg,prompthero,4,3,1,0,4,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94619750976562, 'left': 210, 'top': 94, 'width': 33, 'height': 43, 'gender': {'gender': 'Female', 'confidence': 99.90513610839844}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.954833984375, 'left': 395, 'top': 84, 'width': 31, 'height': 44, 'gender': {'gender': 'Male', 'confidence': 99.96392822265625}, 'age': {'minimum': 23, 'maximum': 33}}, {'confidence': 99.56756591796875, 'left': 274, 'top': 201, 'width': 25, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 99.71048736572266}, 'age': {'minimum': 30, 'maximum': 40}}, {'confidence': 99.82849884033203, 'left': 104, 'top': 210, 'width': 23, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 98.7616958618164}, 'age': {'minimum': 23, 'maximum': 33}}], 'date': '2023-06-28T19:49:52.748639', 'order': 1687981792}}"
686,686,686,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-8.jpg,prompthero,3,1,2,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.69002532958984, 'left': 214, 'top': 89, 'width': 42, 'height': 43, 'gender': {'gender': 'Male', 'confidence': 54.24013137817383}, 'age': {'minimum': 20, 'maximum': 28}}, {'confidence': 99.61856842041016, 'left': 355, 'top': 70, 'width': 35, 'height': 38, 'gender': {'gender': 'Female', 'confidence': 80.0876235961914}, 'age': {'minimum': 29, 'maximum': 39}}, {'confidence': 99.74325561523438, 'left': 254, 'top': 214, 'width': 30, 'height': 34, 'gender': {'gender': 'Male', 'confidence': 96.24969482421875}, 'age': {'minimum': 48, 'maximum': 54}}], 'date': '2023-06-28T19:49:53.654195', 'order': 1687981793}}"
687,687,687,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-97.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 98.04463958740234, 'left': 314, 'top': 151, 'width': 38, 'height': 42, 'gender': {'gender': 'Female', 'confidence': 99.96770477294922}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.86973571777344, 'left': 207, 'top': 41, 'width': 32, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 93.70240783691406}, 'age': {'minimum': 21, 'maximum': 29}}], 'date': '2023-06-28T19:49:54.732408', 'order': 1687981794}}"
688,688,688,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-65.jpg,prompthero,2,2,0,0,2,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.41954040527344, 'left': 124, 'top': 95, 'width': 45, 'height': 79, 'gender': {'gender': 'Female', 'confidence': 97.5444107055664}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.926513671875, 'left': 360, 'top': 160, 'width': 41, 'height': 65, 'gender': {'gender': 'Female', 'confidence': 99.98933410644531}, 'age': {'minimum': 18, 'maximum': 24}}], 'date': '2023-06-28T19:49:55.793807', 'order': 1687981795}}"
689,689,689,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-48.jpg,prompthero,2,2,0,1,1,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.94951629638672, 'left': 345, 'top': 136, 'width': 34, 'height': 49, 'gender': {'gender': 'Female', 'confidence': 75.81829833984375}, 'age': {'minimum': 4, 'maximum': 10}}, {'confidence': 99.52810668945312, 'left': 244, 'top': 73, 'width': 36, 'height': 41, 'gender': {'gender': 'Female', 'confidence': 95.7111587524414}, 'age': {'minimum': 18, 'maximum': 26}}], 'date': '2023-06-28T19:49:57.016602', 'order': 1687981797}}"
690,690,690,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-53.jpg,prompthero,4,1,3,1,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.87873077392578, 'left': 268, 'top': 131, 'width': 31, 'height': 45, 'gender': {'gender': 'Female', 'confidence': 99.90619659423828}, 'age': {'minimum': 6, 'maximum': 16}}, {'confidence': 96.55937957763672, 'left': 397, 'top': 36, 'width': 28, 'height': 40, 'gender': {'gender': 'Male', 'confidence': 99.98284912109375}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.98339080810547, 'left': 18, 'top': 95, 'width': 28, 'height': 37, 'gender': {'gender': 'Male', 'confidence': 98.90801239013672}, 'age': {'minimum': 22, 'maximum': 30}}, {'confidence': 95.27786254882812, 'left': 146, 'top': 186, 'width': 22, 'height': 30, 'gender': {'gender': 'Male', 'confidence': 87.79042053222656}, 'age': {'minimum': 28, 'maximum': 38}}], 'date': '2023-06-28T19:49:58.249996', 'order': 1687981798}}"
691,691,691,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-70.jpg,prompthero,3,3,0,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 99.9301528930664, 'left': 164, 'top': 229, 'width': 40, 'height': 60, 'gender': {'gender': 'Female', 'confidence': 97.81333923339844}, 'age': {'minimum': 18, 'maximum': 24}}, {'confidence': 99.8957748413086, 'left': 330, 'top': 29, 'width': 34, 'height': 44, 'gender': {'gender': 'Female', 'confidence': 99.98339080810547}, 'age': {'minimum': 21, 'maximum': 29}}, {'confidence': 99.97418212890625, 'left': 115, 'top': 115, 'width': 32, 'height': 39, 'gender': {'gender': 'Female', 'confidence': 91.77207946777344}, 'age': {'minimum': 16, 'maximum': 22}}], 'date': '2023-06-28T19:49:59.335963', 'order': 1687981799}}"
692,692,692,https://ik.imagekit.io/seeingthewords/data/prompthero/prompt_4/SD-HERO-P4-29.jpg,prompthero,3,2,1,0,3,0,"{'status': 200, 'data': {'detections': [{'confidence': 95.49695587158203, 'left': 356, 'top': 94, 'width': 27, 'height': 39, 'gender': {'gender': 'Male', 'confidence': 89.59191131591797}, 'age': {'minimum': 28, 'maximum': 38}}, {'confidence': 99.95953369140625, 'left': 260, 'top': 179, 'width': 28, 'height': 36, 'gender': {'gender': 'Female', 'confidence': 97.85498809814453}, 'age': {'minimum': 14, 'maximum': 22}}, {'confidence': 98.44249725341797, 'left': 115, 'top': 80, 'width': 28, 'height': 33, 'gender': {'gender': 'Female', 'confidence': 57.30908966064453}, 'age': {'minimum': 29, 'maximum': 39}}], 'date': '2023-06-28T19:50:00.414656', 'order': 1687981800}}"
